time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,ClosestZIP,ZipSTATE,ZipCITY,DistKMeq2zip
2018-11-02T15:15:48.880Z,36.6775,-121.3038333,5.08,3.12,ml,59,54,0.06707,0.06,nc,nc73105336,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.58,0.166,40,reviewed,nc,nc,95075,CA,Tres Pinos,9.713983307
2018-11-02T13:22:45.940Z,36.6793333,-121.3055,2.61,3.56,mw,31,77,0.06873,0.05,nc,nc73105296,2018-11-03T16:06:44.688Z,"12km S of Tres Pinos, CA",earthquake,0.19,1.05,,6,reviewed,nc,nc,95075,CA,Tres Pinos,9.559110667
2018-11-02T13:01:14.920Z,36.6828333,-121.3213333,5.52,3.09,ml,69,53,0.07203,0.14,nc,nc73105281,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.64,0.111,12,reviewed,nc,nc,95075,CA,Tres Pinos,9.701236414
2018-11-02T12:58:54.230Z,36.6801667,-121.3146667,6.48,4.11,mw,80,54,0.06916,0.15,nc,nc73105276,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.51,,5,reviewed,nc,nc,95075,CA,Tres Pinos,9.737915041
2018-11-02T03:56:20.310Z,30.957,-103.4725,7.27,3.1,ml,,69,0.132,0.45,us,us2000i5r8,2019-01-21T14:29:43.040Z,"51km S of Pecos, Texas",earthquake,1.7,1,0.059,38,reviewed,us,us,79718,TX,Balmorhea,48.07260414
2018-11-01T04:30:19.380Z,34.0456,-106.3369,8.54,3.2,ml,,36,0.262,0.78,us,us2000i53p,2019-01-21T14:29:42.040Z,"51km E of Socorro, New Mexico",earthquake,4.3,8.6,0.128,8,reviewed,us,us,87832,NM,San Antonio,50.56989371
2018-11-01T04:22:19.760Z,49.3356,-129.3083,10,4.9,mww,,84,1.51,0.83,us,us2000i53f,2019-01-21T14:29:42.040Z,"203km SW of Port Hardy, Canada",earthquake,7.2,1.9,0.039,63,reviewed,us,us,98357,WA,Neah Bay,361.2672675
2018-10-31T23:50:49.970Z,32.8871,-100.9162,5,3,mb_lg,,39,0.017,1.03,us,us2000i503,2019-01-21T14:29:41.040Z,"18km N of Snyder, Texas",earthquake,2.4,2,0.055,106,reviewed,us,us,79516,TX,Dunn,15.50002259
2018-10-30T08:15:17.110Z,38.0615,-112.798,11.67,3.56,ml,33,44,0.1634,0.22,uu,uu60303007,2019-01-21T14:29:39.040Z,"24km N of Parowan, Utah",earthquake,0.37,0.57,0.087,23,reviewed,uu,uu,84731,UT,Greenville,19.40687955
2018-10-29T05:22:12.180Z,36.0738333,-120.6433333,4.91,3.31,mw,76,53,0.03853,0.11,nc,nc73103501,2019-01-21T14:29:37.040Z,"24km ENE of San Ardo, CA",earthquake,0.19,0.33,,4,reviewed,nc,nc,93450,CA,San Ardo,19.48897826
2018-10-29T00:24:41.250Z,49.0654,-127.873,10,4,mb,,151,1.567,1.32,us,us1000hibt,2019-01-21T14:29:36.040Z,"144km W of Tofino, Canada",earthquake,6,1.8,0.1,27,reviewed,us,us,98357,WA,Neah Bay,252.757435
2018-10-28T17:18:51.530Z,40.5487,-127.1259,10,3.2,ml,,284,2.295,0.79,us,us2000i5zi,2019-01-10T17:18:44.040Z,"242km W of Ferndale, California",earthquake,10.2,2,0.053,46,reviewed,us,us,95536,CA,Ferndale,241.7205892
2018-10-28T14:21:14.740Z,32.9043,-100.9065,4.87,3.1,mb_lg,,52,0.031,0.43,us,us1000hi86,2019-01-10T17:18:41.040Z,"20km N of Snyder, Texas",earthquake,2.9,6.2,0.061,71,reviewed,us,us,79516,TX,Dunn,17.43175134
2018-10-27T13:58:18.110Z,35.3913333,-118.5443333,4.64,3.07,ml,54,51,0.142,0.14,ci,ci37406098,2019-01-10T17:18:39.040Z,"22km SSW of Bodfish, CA",earthquake,0.13,0.52,0.155,267,reviewed,ci,ci,93285,CA,Wofford Heights,9.033841557
2018-10-27T10:34:24.460Z,37.4941667,-110.515,6,3.41,ml,16,134,0.9559,0.18,uu,uu60302797,2019-01-10T17:18:39.040Z,"88km NNW of Kayenta, Arizona",earthquake,0.76,31.61,0.366,11,reviewed,uu,uu,84712,UT,Antimony,26.29082726
2018-10-27T02:02:29.970Z,40.4386,-127.2484,10,3.1,ml,,271,2.387,0.95,us,us1000hhuw,2019-01-10T17:18:39.040Z,"253km W of Ferndale, California",earthquake,11.7,2,0.051,50,reviewed,us,us,95536,CA,Ferndale,252.1217311
2018-10-26T12:49:48.260Z,23.0794,-70.4684,10,4.5,mb,,40,1.677,1.12,us,us1000hhj9,2019-01-10T17:18:38.040Z,"192km NNE of Cockburn Town, Turks and Caicos Islands",earthquake,7,1.8,0.039,192,reviewed,us,us,00604,PR,Aguadilla,616.4001492
2018-10-25T19:14:29.380Z,41.2891667,-125.8791667,16.92,3.2,ml,40,277,1.406,0.17,nc,nc73102201,2019-01-10T17:18:37.040Z,"148km W of Trinidad, CA",earthquake,2.25,4.19,0.243,13,reviewed,nc,nc,95570,CA,Trinidad,150.7717829
2018-10-25T10:26:01.200Z,35.9631,-97.2321,4.964,3,ml,,20,,0.23,us,us1000hgzl,2019-01-10T17:18:36.040Z,"2km NE of Langston, Oklahoma",earthquake,1.1,3.7,,,reviewed,ok,ok,73050,OK,Langston,3.168279024
2018-10-25T09:41:25.810Z,35.4881667,-118.303,1.94,3.02,ml,55,42,0.1412,0.14,ci,ci37403994,2019-01-10T17:18:36.040Z,"20km ESE of Bodfish, CA",earthquake,0.13,0.34,0.143,185,reviewed,ci,ci,93205,CA,Bodfish,19.00816409
2018-10-24T21:28:02.960Z,36.6015,-117.9796667,10.56,3.59,ml,47,29,0.1511,0.22,ci,ci37403594,2019-01-10T17:18:35.040Z,"8km ENE of Lone Pine, CA",earthquake,0.21,0.68,0.138,268,reviewed,ci,ci,93545,CA,Lone Pine,5.316620832
2018-10-24T00:21:21.400Z,43.6948,-127.6956,10,4.5,mb,,169,2.644,0.7,us,us1000hgcv,2019-01-10T17:18:35.040Z,"273km WNW of Bandon, Oregon",earthquake,8.5,1.9,0.081,45,reviewed,us,us,97411,OR,Bandon,275.4519003
2018-10-23T23:07:38.680Z,49.1768,-129.5261,10,4,mb,,172,1.719,0.8,us,us1000hgbt,2019-01-10T17:18:34.040Z,"227km SW of Port Hardy, Canada",earthquake,7.9,2,0.098,28,reviewed,us,us,98357,WA,Neah Bay,372.1314721
2018-10-23T11:29:00.600Z,34.0524,-97.4131,6.535,3.4,ml,,42,,0.52,us,us1000hg2t,2019-01-10T17:18:34.040Z,"12km S of Wilson, Oklahoma",earthquake,0.8,5.4,,,reviewed,ok,ok,73443,OK,Lone Grove,12.96879345
2018-10-23T00:59:11.670Z,40.4081,-126.902,9.15,3,ml,,246,1.958,0.7,us,us1000hfwf,2019-01-10T17:18:34.040Z,"224km W of Ferndale, California",earthquake,8,12.9,0.042,75,reviewed,us,us,95536,CA,Ferndale,222.9388654
2018-10-22T18:33:30.900Z,36.2176,-98.9302,3.965,3.1,ml,,78,,0.85,us,us1000hfqy,2019-01-10T17:18:33.040Z,"20km N of Taloga, Oklahoma",earthquake,2.7,3.3,,,reviewed,ok,ok,73663,OK,Seiling,13.10401096
2018-10-22T16:27:00.900Z,49.0689,-128.9922,10,5.2,mww,,80,1.668,1.01,us,us1000hfn8,2019-01-10T17:18:33.040Z,"213km SSW of Port Hardy, Canada",earthquake,6.8,1.9,0.04,60,reviewed,us,us,98357,WA,Neah Bay,331.5873502
2018-10-22T14:12:05.230Z,48.9014,-112.5155,5.8,3.1,ml,,121,0.543,0.1,us,us1000hflv,2019-01-10T17:18:33.040Z,"32km NNW of Cut Bank, Montana",earthquake,3.7,6.2,0.16,9,reviewed,us,mb,59417,MT,Browning,34.67558719
2018-10-22T14:00:00.670Z,49.3069,-129.4995,10,4.6,mb,,163,1.6,0.79,us,us1000hflf,2019-01-10T17:18:33.040Z,"214km SW of Port Hardy, Canada",earthquake,7,1.9,0.035,237,reviewed,us,us,98357,WA,Neah Bay,373.7470688
2018-10-22T13:42:19.090Z,49.2969,-129.209,10,4.3,mb,,165,1.513,0.89,us,us1000hflb,2019-01-10T17:18:33.040Z,"201km SW of Port Hardy, Canada",earthquake,8.5,2,0.049,116,reviewed,us,us,98357,WA,Neah Bay,353.1562888
2018-10-22T13:25:02.790Z,49.3578,-129.5534,10,4.2,mb,,170,1.577,1.06,us,us1000hfl5,2019-01-10T17:18:33.040Z,"213km SW of Port Hardy, Canada",earthquake,8.9,2,0.044,146,reviewed,us,us,98357,WA,Neah Bay,379.0153499
2018-10-22T11:06:20.250Z,36.2715,-89.4448333,6.52,3.27,md,52,48,0.02981,0.08,nm,nm60216622,2019-04-24T11:34:50.848Z,"3km ENE of Ridgely, Tennessee",earthquake,0.14,0.31,0.1,44,reviewed,nm,nm,38080,TN,Ridgely,2.259621811
2018-10-22T08:43:21.450Z,49.3023,-129.39,10,4.4,mb,,156,1.566,1.05,us,us1000hfis,2019-01-10T17:18:33.040Z,"210km SW of Port Hardy, Canada",earthquake,5.4,1.9,0.033,263,reviewed,us,us,98357,WA,Neah Bay,365.9528326
2018-10-22T07:13:08.340Z,49.1773,-128.8393,10,4.3,mb,,92,1.534,0.98,us,us1000hfhp,2019-01-10T17:18:33.040Z,"197km SSW of Port Hardy, Canada",earthquake,3.9,1.9,0.044,149,reviewed,us,us,98357,WA,Neah Bay,323.7176075
2018-10-22T06:48:51.160Z,49.5838,-129.6508,10,4.1,mb,,175,1.439,0.99,us,us1000hh2q,2019-01-10T17:18:36.040Z,"202km SW of Port Hardy, Canada",earthquake,8.8,2,0.234,5,reviewed,us,us,98357,WA,Neah Bay,393.2128541
2018-10-22T06:36:07.090Z,49.3296,-129.6659,10,4.9,mb,,85,1.643,0.93,us,us1000hfhb,2019-01-10T17:18:33.040Z,"221km SW of Port Hardy, Canada",earthquake,6.3,1.8,0.039,209,reviewed,us,us,98357,WA,Neah Bay,386.0509857
2018-10-22T06:32:58.370Z,37.4098333,-119.6053333,43.4,3.06,ml,31,158,0.1107,0.12,nc,nc73100261,2019-01-10T17:18:33.040Z,"10km NNE of Oakhurst, CA",earthquake,0.5,0.93,0.137,40,reviewed,nc,nc,93644,CA,Oakhurst,5.616512144
2018-10-22T06:31:45.180Z,49.5072,-129.0661,10,4.5,mb,,170,1.283,0.95,us,us1000hh2v,2019-01-10T17:18:36.040Z,"177km SW of Port Hardy, Canada",earthquake,8.4,2,0.11,24,reviewed,us,us,98357,WA,Neah Bay,350.6110987
2018-10-22T06:28:21.000Z,49.4363,-129.3854,10,4.4,mb,,167,1.45,0.98,us,us1000hh2n,2019-01-10T17:18:36.040Z,"198km SW of Port Hardy, Canada",earthquake,6.3,1.8,0.13,17,reviewed,us,us,98357,WA,Neah Bay,369.8737201
2018-10-22T06:22:48.120Z,49.297,-129.7237,10,6.5,mww,,68,1.692,0.71,us,us1000hfh3,2019-01-10T17:18:33.040Z,"227km SW of Port Hardy, Canada",earthquake,3.3,1.7,0.071,19,reviewed,us,us,98357,WA,Neah Bay,389.2003854
2018-10-22T06:16:26.450Z,49.3346,-129.289,10,6.8,mww,,36,1.505,1.09,us,us1000hfgv,2019-01-10T17:18:33.040Z,"202km SW of Port Hardy, Canada",earthquake,6,1.8,0.042,55,reviewed,us,us,98357,WA,Neah Bay,359.8939093
2018-10-22T05:39:39.590Z,49.2586,-129.4124,10,6.5,mww,,63,1.611,0.94,us,us1000hfgn,2019-01-10T17:18:33.040Z,"214km SW of Port Hardy, Canada",earthquake,4.4,1.5,0.046,46,reviewed,us,us,98357,WA,Neah Bay,366.264508
2018-10-22T04:17:20.910Z,43.6333,-127.9833,10,3.2,ml,,250,2.856,0.82,us,us1000hffx,2019-01-10T17:18:33.040Z,"295km WNW of Bandon, Oregon",earthquake,11,2,0.043,72,reviewed,us,us,97411,OR,Bandon,296.7153874
2018-10-20T13:04:29.620Z,35.3091,-101.7607,5,3.7,mwr,,54,0.429,0.71,us,us1000heyv,2019-01-19T23:59:45.798Z,"11km NNE of Amarillo, Texas",earthquake,3.4,1.9,,24,reviewed,us,slm,79108,TX,Amarillo,2.056576268
2018-10-18T08:51:19.960Z,19.8203,-65.4956,88,3.29,md,4,336,1.8775,0.3,pr,pr2018291017,2018-12-21T22:27:04.040Z,"162km NNE of Vieques, Puerto Rico",earthquake,7.06,18.43,0.15,3,reviewed,pr,pr,00772,PR,Loiza,158.4414058
2018-10-17T22:09:19.450Z,33.7963333,-116.9673333,14.14,3.13,ml,160,16,0.01166,0.21,ci,ci37396426,2018-12-21T22:27:03.040Z,"2km NNW of San Jacinto, CA",earthquake,0.1,0.22,0.145,277,reviewed,ci,ci,92555,CA,Moreno Valley,7.841094719
2018-10-17T17:47:19.600Z,30.6628,-114.194,10,4.1,mb,,179,0.677,0.74,us,us1000hdh6,2018-12-21T22:27:03.040Z,"74km ESE of San Felipe, Mexico",earthquake,6.6,2,0.369,2,reviewed,us,us,85336,AZ,Gadsden,214.7908366
2018-10-17T02:05:26.000Z,20.0612,-72.9869,12.64,4.4,mb,,52,1.662,0.94,us,us1000hg1h,2018-12-21T22:27:08.040Z,"21km NW of Ti Port-de-Paix, Haiti",earthquake,4.3,4.2,0.098,30,reviewed,us,us,00680,PR,Mayaguez,610.8523322
2018-10-16T16:46:00.820Z,45.8447,-111.3781,5,3.3,ml,,87,0.068,0.38,us,us1000hcys,2019-02-22T06:59:44.146Z,"3km WSW of Manhattan, Montana",earthquake,1.9,1.9,0.048,58,reviewed,us,us,59741,MT,Manhattan,8.175541759
2018-10-14T11:14:07.870Z,42.7782,-109.0654,5,3.1,ml,,42,0.362,0.85,us,us1000hbyh,2018-12-21T21:15:52.040Z,"28km WSW of Lander, Wyoming",earthquake,4.5,2,0.039,88,reviewed,us,us,82514,WY,Fort Washakie,34.80605642
2018-10-14T08:01:43.520Z,32.1628333,-115.0596667,19.15,3.29,ml,21,251,0.1403,0.36,ci,ci37390754,2018-12-21T21:15:52.040Z,"6km WSW of Estacion Coahuila, B.C., MX",earthquake,1.54,0.77,0.183,190,reviewed,ci,ci,85336,AZ,Gadsden,48.85369006
2018-10-14T05:10:21.110Z,41.8751,-125.9858,10,3,ml,,240,1.353,0.96,us,us1000hbw2,2018-12-21T21:15:52.040Z,"142km W of Brookings, Oregon",earthquake,6.8,2,0.04,84,reviewed,us,us,97415,OR,Brookings,146.4279671
2018-10-13T23:57:42.630Z,33.4898333,-116.8038333,2.84,3.3,ml,154,13,0.02266,0.22,ci,ci37389194,2018-12-21T21:15:52.040Z,"8km NE of Aguanga, CA",earthquake,0.09,0.33,0.145,320,reviewed,ci,ci,92586,CA,Sun City,1.805578517
2018-10-13T13:46:06.580Z,36.5803333,-121.177,6.22,3.17,ml,65,39,0.008661,0.08,nc,nc73096771,2018-12-21T21:15:52.040Z,"6km NNW of Pinnacles, CA",earthquake,0.13,0.25,0.198,42,reviewed,nc,nc,95043,CA,Paicines,2.655238522
2018-10-12T18:44:17.000Z,34.3383333,-117.7241667,5.19,3.05,ml,117,29,0.05783,0.23,ci,ci37387626,2018-12-21T21:15:51.040Z,"9km WSW of Wrightwood, CA",earthquake,0.13,0.58,0.152,296,reviewed,ci,ci,91748,CA,Rowland Heights,45.03465538
2018-10-12T16:07:33.550Z,40.5626667,-125.6325,10.05,3.3,ml,49,257,0.9911,0.22,nc,nc73096431,2018-12-21T21:15:50.040Z,"116km W of Ferndale, CA",earthquake,2.55,3.27,0.14,15,reviewed,nc,nc,95536,CA,Ferndale,115.7890107
2018-10-11T00:39:26.150Z,40.4363333,-125.539,23.98,3.18,ml,19,293,0.9176,0.28,nc,nc73096031,2018-12-21T21:15:49.040Z,"107km W of Petrolia, CA",earthquake,2.18,21.86,0.127,8,reviewed,nc,nc,95536,CA,Ferndale,107.5262731
2018-10-10T10:24:53.800Z,35.6779,-97.0834,6.132,3.6,ml,,31,,0.4,us,us1000h9wp,2018-12-21T21:15:48.040Z,"10km E of Luther, Oklahoma",earthquake,1.6,6,,,reviewed,ok,ok,74881,OK,Wellston,4.964714724
2018-10-10T08:48:25.600Z,38.838,-122.8208333,1.53,3.35,mw,64,39,0.01146,0.05,nc,nc73095656,2018-12-21T21:15:48.040Z,"9km WNW of Cobb, CA",earthquake,0.1,0.14,,3,reviewed,nc,nc,95426,CA,Cobb,7.717438601
2018-10-09T22:32:36.500Z,36.842,-97.6888,2.542,3.5,ml,,40,,0.31,us,us1000h9qg,2018-12-21T21:15:48.040Z,"5km NE of Medford, Oklahoma",earthquake,1.1,4.1,,,reviewed,ok,ok,73758,OK,Manchester,10.12814698
2018-10-08T21:25:02.190Z,36.0675,-118,2.92,3.23,ml,48,46,0.107,0.15,ci,ci38317720,2018-12-21T21:15:47.040Z,"5km WNW of Coso Junction, CA",earthquake,0.12,0.53,0.145,234,reviewed,ci,ci,93549,CA,Olancha,18.50759554
2018-10-08T15:15:08.090Z,41.3378333,-125.3891667,5.02,3.83,mw,24,263,0.9929,0.15,nc,nc73095076,2018-12-21T21:15:47.040Z,"109km WNW of Trinidad, CA",earthquake,2.37,14.46,,3,reviewed,nc,nc,95555,CA,Orick,111.0875234
2018-10-08T12:05:56.150Z,23.6344,-108.9329,7,5.5,mww,,150,0.928,1.36,us,us1000h8pv,2018-12-21T21:15:47.040Z,"100km NE of San Jose del Cabo, Mexico",earthquake,7.4,1.9,0.057,30,reviewed,us,us,79845,TX,Presidio,800.7157245
2018-10-08T05:04:26.610Z,20.2143,-72.9239,10,4.4,mb,,79,1.783,0.49,us,us1000h8mf,2018-12-21T21:15:46.040Z,"32km NNW of Ti Port-de-Paix, Haiti",earthquake,5.5,1.9,0.148,13,reviewed,us,us,00680,PR,Mayaguez,610.3485256
2018-10-07T20:00:18.890Z,20.0414,-73.0143,23,5.4,mww,,27,1.655,1.13,us,us1000h8hi,2018-12-14T20:32:44.040Z,"22km WNW of Ti Port-de-Paix, Haiti",earthquake,6,1.9,0.054,33,reviewed,us,us,00680,PR,Mayaguez,612.8661768
2018-10-07T04:23:52.190Z,19.6846,-66.0438,18,3.44,md,16,276,1.3761,0.7,pr,pr2018280000,2018-12-14T20:32:37.040Z,"123km N of San Juan, Puerto Rico",earthquake,7.36,15.36,0.34,15,reviewed,pr,pr,00901,PR,San Juan,135.6586205
2018-10-07T00:11:51.220Z,20.0343,-73.0128,24,5.9,mww,,19,1.648,0.7,us,us1000h8an,2018-12-14T20:32:43.040Z,"21km WNW of Ti Port-de-Paix, Haiti",earthquake,5,1.4,0.055,32,reviewed,us,us,00680,PR,Mayaguez,612.4688282
2018-10-06T06:31:32.170Z,43.8069,-127.8888,10,4.3,mb,,189,2.781,0.92,us,us1000h80u,2018-12-14T20:32:43.040Z,"291km WNW of Bandon, Oregon",earthquake,9.4,2,0.097,30,reviewed,us,us,97411,OR,Bandon,293.4971384
2018-10-05T13:29:37.550Z,36.7533333,-121.3536667,11.42,3.83,mw,87,42,0.07589,0.26,nc,nc73093981,2018-12-14T20:32:41.040Z,"5km SW of Tres Pinos, CA",earthquake,0.22,0.5,,8,reviewed,nc,nc,95075,CA,Tres Pinos,7.087765871
2018-10-04T17:58:26.540Z,32.7376667,-118.3026667,12.97,3.27,ml,27,196,0.2358,0.28,ci,ci38315368,2018-12-14T20:32:41.040Z,"10km SSE of San Clemente Is. (SE tip), CA",earthquake,0.62,1.62,0.185,142,reviewed,ci,ci,92624,CA,Capistrano Beach,99.59757392
2018-10-03T09:28:05.100Z,36.2204,-98.9368,5.54,3.3,ml,,46,,0.26,us,us1000h66f,2018-12-14T20:32:40.040Z,"20km N of Taloga, Oklahoma",earthquake,1.9,5.5,,,reviewed,ok,ok,73663,OK,Seiling,13.36655275
2018-10-03T07:36:41.360Z,37.371,-97.984,5,3.5,mb_lg,,90,0.074,0.29,us,us1000h656,2018-12-14T20:32:40.040Z,"10km NNE of Harper, Kansas",earthquake,1.1,1.7,0.042,148,reviewed,us,us,67128,KS,Rago,7.364743378
2018-10-02T10:29:16.300Z,36.2203,-98.9298,3.755,3,ml,,46,,0.71,us,us1000h5kf,2018-12-14T20:32:39.040Z,"20km N of Taloga, Oklahoma",earthquake,1.3,4.8,,,reviewed,ok,ok,73663,OK,Seiling,13.40634187
2018-10-02T07:26:18.930Z,40.5429,-126.9827,10,3,ml,,248,2.186,1.22,us,us1000h5ir,2018-12-14T20:32:39.040Z,"230km W of Ferndale, California",earthquake,4.5,2,0.046,62,reviewed,us,us,95536,CA,Ferndale,229.6094858
2018-10-01T17:56:19.620Z,34.0013333,-117.0173333,15.87,3.48,ml,143,25,0.06715,0.18,ci,ci37376114,2018-12-14T20:32:38.040Z,"4km ENE of Calimesa, CA",earthquake,0.11,0.25,0.137,313,reviewed,ci,ci,92320,CA,Calimesa,3.340143738
2018-10-01T00:33:23.300Z,37.1802,-97.4537,6.47,3,ml,,193,0.139,0.31,us,us1000h4tp,2018-12-14T20:32:38.040Z,"11km SW of Wellington, Kansas",earthquake,1.6,2.3,0.188,12,reviewed,ismp,ismp,67051,KS,Geuda Springs,4.567412005
2018-09-30T14:41:29.510Z,34.002,-117.0178333,16.33,3.61,ml,166,17,0.06788,0.19,ci,ci37374890,2019-02-10T17:40:46.112Z,"4km ENE of Calimesa, CA",earthquake,0.1,0.25,0.14,290,reviewed,ci,ci,92320,CA,Calimesa,3.374980582
2018-09-29T23:21:24.360Z,20.3118,-65.6207,10,4.4,mb,,54,2.016,0.62,us,us1000h4gs,2018-12-01T16:43:33.040Z,"209km N of Loiza, Puerto Rico",earthquake,6,1.9,0.069,61,reviewed,us,us,00772,PR,Loiza,209.3613701
2018-09-29T12:45:47.400Z,36.1793,-97.4823,5.48,3.4,mwr,,26,,0.21,us,us1000h490,2018-12-01T16:41:39.040Z,"21km SW of Perry, Oklahoma",earthquake,0.8,3.7,,16,reviewed,ok,slm,73757,OK,Lucien,10.68636744
2018-09-29T02:17:46.720Z,32.3476667,-115.184,28.67,4.41,mw,34,172,0.1018,0.29,ci,ci37373442,2018-12-01T16:43:15.040Z,"1km SE of Delta, B.C., MX",earthquake,0.74,0.41,,6,reviewed,ci,ci,85336,AZ,Gadsden,43.47072665
2018-09-28T15:13:57.000Z,35.7771667,-118.2445,8.87,3.18,ml,41,55,0.08138,0.13,ci,ci37372850,2018-12-01T16:43:03.040Z,"16km E of Kernville, CA",earthquake,0.14,0.36,0.157,255,reviewed,ci,ci,93238,CA,Kernville,16.39479206
2018-09-28T07:07:08.700Z,35.0418,-97.5829,6.989,3,ml,,35,,0.41,us,us1000h3mg,2018-12-01T16:42:51.040Z,"12km SSE of Blanchard, Oklahoma",earthquake,1.2,5.3,,,reviewed,ok,ok,73010,OK,Blanchard,7.777791832
2018-09-28T06:24:22.930Z,43.5291,-127.5753,10,3.1,ml,,268,2.569,0.69,us,us1000h3lv,2018-12-01T16:42:49.040Z,"260km W of Bandon, Oregon",earthquake,4.8,2,0.048,56,reviewed,us,us,97411,OR,Bandon,262.3271874
2018-09-27T16:35:04.140Z,19.6659,-71.3499,10,3.3,ml,,100,0.682,1,us,us1000h3h0,2018-12-01T16:42:43.040Z,"8km WSW of Villa Elisa, Dominican Republic",earthquake,3.3,1.8,0.097,14,reviewed,us,us,00680,PR,Mayaguez,434.889067
2018-09-27T10:08:46.490Z,19.7458,-67.6841,74,3.03,md,3,345,1.6802,0.26,pr,pr2018270006,2018-12-01T16:41:59.040Z,"161km NNW of San Antonio, Puerto Rico",earthquake,6.31,18.97,0.09,3,reviewed,pr,pr,00604,PR,Aguadilla,150.6881645
2018-09-27T03:46:11.000Z,35.9603,-97.2337,6.707,3.3,ml,,21,,0.18,us,us1000h33v,2018-12-01T16:42:29.040Z,"2km NE of Langston, Oklahoma",earthquake,1,3,,,reviewed,ok,ok,73050,OK,Langston,2.842356506
2018-09-27T01:55:52.600Z,36.2051,-98.921,6.133,3,ml,,45,,0.3,us,us1000h335,2018-12-01T16:42:27.040Z,"18km NNE of Taloga, Oklahoma",earthquake,1.1,4.5,,,reviewed,ok,ok,73663,OK,Seiling,11.8469195
2018-09-26T21:47:49.000Z,34.0505,-97.4332,6.384,3,ml,,63,,0.76,us,us1000h300,2018-12-01T16:42:24.040Z,"12km S of Wilson, Oklahoma",earthquake,1.3,5.9,,,reviewed,ok,ok,73443,OK,Lone Grove,14.38398117
2018-09-26T09:32:25.380Z,19.6895,-64.5848,44,3.42,md,12,314,1.9981,0.44,pr,pr2018269006,2018-12-01T16:41:43.040Z,"137km N of Road Town, British Virgin Islands",earthquake,4.38,32.32,0.42,10,reviewed,pr,pr,00830,VI,St John,152.2591869
2018-09-26T07:37:17.300Z,36.1555,-98.2908,5.106,3,ml,,34,,0.18,us,us2000hk42,2018-12-01T16:45:25.040Z,"4km NNE of Okeene, Oklahoma",earthquake,1.5,4.9,,,reviewed,ok,ok,73763,OK,Okeene,12.93963929
2018-09-24T19:46:05.700Z,35.9609,-97.2376,6.085,3.1,ml,,21,,0.29,us,us2000hjef,2018-12-01T16:45:04.040Z,"2km NE of Langston, Oklahoma",earthquake,1.1,2.1,,,reviewed,ok,ok,73050,OK,Langston,2.663093578
2018-09-23T07:23:09.940Z,19.7088,-71.3233,10,4.4,mb,,46,0.723,0.97,us,us2000hixc,2018-11-27T15:52:03.040Z,"6km WNW of Villa Elisa, Dominican Republic",earthquake,5,1.9,0.076,50,reviewed,us,us,00680,PR,Mayaguez,434.040845
2018-09-23T05:45:50.950Z,19.6495,-71.2739,19.82,5.2,mww,,36,0.56,0.9,us,us2000hiw5,2018-11-27T15:52:03.040Z,"4km S of Villa Elisa, Dominican Republic",earthquake,4.6,3.8,0.071,19,reviewed,us,us,00680,PR,Mayaguez,426.8092829
2018-09-23T01:01:45.190Z,42.2928,-107.5828,9.64,3.1,ml,,121,0.861,0.75,us,us2000hiud,2018-11-27T15:52:02.040Z,"30km SE of Jeffrey City, Wyoming",earthquake,2.9,8.5,0.051,50,reviewed,us,us,82322,WY,Bairoil,6.255071264
2018-09-21T13:34:51.160Z,42.4308333,-111.5076667,11.02,3.21,ml,21,117,0.3743,0.17,uu,uu60297227,2018-11-27T15:52:01.040Z,"21km NW of Montpelier, Idaho",earthquake,0.43,0.66,0.107,24,reviewed,uu,uu,83239,ID,Georgetown,7.52610638
2018-09-20T12:44:34.520Z,34.1016667,-117.31,15.89,3.43,ml,172,13,0.01049,0.19,ci,ci37361730,2018-11-27T15:52:00.040Z,"3km N of Colton, CA",earthquake,0.1,0.22,0.145,337,reviewed,ci,ci,92346,CA,Highland,16.77208022
2018-09-19T05:15:16.000Z,35.8444,-97.3384,4.48,3,ml,,17,,0.14,us,us2000hgzj,2018-11-27T15:51:59.040Z,"8km ESE of Guthrie, Oklahoma",earthquake,0.9,5.3,,,reviewed,ok,ok,73044,OK,Guthrie,11.23183341
2018-09-18T09:22:31.190Z,42.5869,-111.1523,6.23,3.3,ml,,53,0.182,0.61,us,us2000hgat,2018-11-27T15:51:58.040Z,"23km SW of Afton, Wyoming",earthquake,1.6,6.3,0.036,104,reviewed,us,us,83119,WY,Fairview,14.89137645
2018-09-18T01:14:05.200Z,40.3746667,-125.0788333,1.16,3.27,ml,29,268,0.5748,0.2,nc,nc73086796,2018-11-27T15:51:58.040Z,"68km W of Petrolia, CA",earthquake,1.01,1.21,0.228,26,reviewed,nc,nc,95536,CA,Ferndale,69.3086815
2018-09-18T01:07:03.500Z,32.3201667,-115.2208333,25.99,3.08,ml,26,193,0.122,0.35,ci,ci38064031,2018-11-27T15:51:58.040Z,"5km SW of Delta, B.C., MX",earthquake,0.91,1.22,0.165,152,reviewed,ci,ci,85336,AZ,Gadsden,47.97298178
